id_nspn,date_homework,event,ppq_01_quality_time,ppq_02_attend_school,ppq_03_affection,ppq_04_get_me,ppq_05_comforted,ppq_06_angry_listen,ppq_07_praised,ppq_08_ideas_encouraged,ppq_09_priority,ppq_10_loved,ppq_11_listened_to,ppq_12_contact,ppq_13_home_safe,ppq_14_opinions_valued,ppq_15_talked_important,ppq_16_privacy_respected,ppq_17_friends_welcomed,ppq_18_clothes,ppq_19_pocket_money,ppq_20_ask,ppq_21_achieve,ppq_22_cared_unwell,ppq_23_skills,ppq_24_advice,ppq_25_learn_school,ppq_26_progress,ppq_positive_parenti_v_16
10710,16/12/2013,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
10710,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10728,13/01/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10728,23/12/2013,Home Questionnaire Pack 2,Sometimes,Sometimes,Mostly,Always,Always,Mostly,Always,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Mostly,Complete
10728,06/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10736,10/01/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10736,21/12/2013,Home Questionnaire Pack 2,Sometimes,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10736,11/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10744,11/01/2013,Home Questionnaire Pack 1,Mostly,Always,Sometimes,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10744,15/01/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Rarely,Mostly,Rarely,Rarely,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Sometimes,Rarely,Sometimes,Always,Always,Always,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Complete
10744,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10752,10/01/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10778,14/01/2013,Home Questionnaire Pack 1,Always,Always,Always,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Complete
10786,07/02/2013,Home Questionnaire Pack 1,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10786,03/03/2014,Home Questionnaire Pack 2,Always,Always,Rarely,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10786,19/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,26/01/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Mostly,Mostly,Rarely,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Mostly,Mostly,Mostly,Sometimes,Rarely,Mostly,Mostly,Sometimes,Rarely,Mostly,Sometimes,Complete
10794,01/02/2015,Home Questionnaire Pack 2,Rarely,Sometimes,Rarely,Mostly,Rarely,Rarely,Mostly,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Mostly,Mostly,Complete
10801,14/01/2013,Home Questionnaire Pack 1,Mostly,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Complete
10801,12/02/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10801,25/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10819,10/01/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Mostly,Mostly,Mostly,Rarely,Sometimes,Sometimes,Sometimes,Mostly,Rarely,Sometimes,Always,Sometimes,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Complete
10819,07/01/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Always,Always,Mostly,Rarely,Mostly,Mostly,Sometimes,Always,Sometimes,Mostly,Always,Sometimes,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Mostly,Sometimes,Sometimes,Always,Mostly,Complete
10819,20/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10827,13/01/2013,Home Questionnaire Pack 1,Mostly,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10827,05/01/2014,Home Questionnaire Pack 2,Always,Always,Mostly,Always,Always,Always,Always,.a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10827,15/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835,10/01/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10835,18/03/2015,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Sometimes,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Complete
10835,14/03/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10843,13/01/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,.a,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10843,12/12/2013,Home Questionnaire Pack 2,Mostly,Sometimes,Sometimes,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
10843,03/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10851,29/01/2014,Home Questionnaire Pack 1,Sometimes,Mostly,Always,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
10851,08/02/2015,Home Questionnaire Pack 2,Rarely,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Complete
10851,29/01/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10869,21/01/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10869,02/01/2014,Home Questionnaire Pack 2,Mostly,Always,.a,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,.a,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10869,01/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10877,14/01/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Mostly,Always,Always,Always,Rarely,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Complete
10877,20/12/2013,Home Questionnaire Pack 2,Sometimes,Sometimes,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10877,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10893,14/01/2013,Home Questionnaire Pack 1,Mostly,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10893,20/01/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10893,11/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10900,03/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
10900,07/01/2015,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10900,27/12/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10918,21/01/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Sometimes,Always,Always,Rarely,Always,Always,Mostly,Mostly,Always,Always,Always,Complete
10918,28/01/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Rarely,Always,Always,Always,Always,Always,Always,Always,Complete
10918,26/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10967,04/02/2013,Home Questionnaire Pack 1,Rarely,Always,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Complete
10967,14/08/2014,Home Questionnaire Pack 2,Rarely,Always,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Complete
10967,17/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,04/02/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Sometimes,Always,Always,Rarely,Rarely,Rarely,Rarely,Always,Sometimes,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Complete
10975,25/01/2014,Home Questionnaire Pack 2,Rarely,Sometimes,Always,Always,Always,Sometimes,Always,Always,Always,Always,Rarely,Always,Always,Sometimes,Sometimes,Rarely,Sometimes,Always,Sometimes,Mostly,Always,Always,Rarely,Rarely,Always,Always,Complete
10975,20/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,15/02/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10983,21/12/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
10983,09/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11007,14/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Sometimes,Always,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Complete
11023,05/02/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Mostly,Rarely,Rarely,Rarely,Sometimes,Rarely,Mostly,Rarely,Sometimes,Mostly,Sometimes,Rarely,Rarely,Rarely,Complete
11023,24/01/2014,Home Questionnaire Pack 2,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Mostly,Rarely,Mostly,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Complete
11049,04/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Complete
11049,23/01/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11049,27/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11056,04/02/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Always,Always,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Always,Always,Complete
11056,23/01/2014,Home Questionnaire Pack 2,Rarely,Mostly,Mostly,Always,Sometimes,Rarely,Sometimes,Mostly,Always,Always,Rarely,Mostly,Always,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Mostly,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Complete
11056,15/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11064,06/02/2013,Home Questionnaire Pack 1,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11064,18/02/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11064,28/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11080,04/02/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
11080,13/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
11080,28/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11130,05/02/2013,Home Questionnaire Pack 1,Sometimes,Always,Rarely,Always,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Sometimes,Mostly,Always,Sometimes,Complete
11148,04/02/2013,Home Questionnaire Pack 1,Rarely,Always,Rarely,Mostly,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Always,Mostly,Rarely,Rarely,Rarely,Rarely,Always,Mostly,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Complete
11171,04/02/2013,Home Questionnaire Pack 1,Rarely,Always,Rarely,Always,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Mostly,Always,Sometimes,Mostly,Rarely,Always,Always,Rarely,Sometimes,Always,Always,Always,Always,Always,Always,Complete
11171,05/02/2014,Home Questionnaire Pack 2,Rarely,Mostly,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Always,Always,Rarely,Sometimes,Always,Always,Mostly,Rarely,Always,Always,Complete
11171,01/10/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11197,04/02/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Rarely,Always,Rarely,Rarely,Rarely,Rarely,Sometimes,Mostly,Rarely,Always,Always,Sometimes,Rarely,Sometimes,Mostly,Always,Always,Mostly,Mostly,Always,Rarely,Rarely,Sometimes,Mostly,Complete
11205,04/02/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Always,Rarely,Mostly,Always,Always,Always,Always,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Mostly,Sometimes,Always,Mostly,Sometimes,Sometimes,Always,Complete
11213,26/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11213,16/02/2014,Home Questionnaire Pack 2,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
11221,04/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Sometimes,Mostly,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
11221,26/01/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
11221,10/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239,04/02/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
11239,15/01/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Complete
11239,29/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262,04/02/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Always,Sometimes,Always,Always,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Always,Always,Always,Mostly,Mostly,Always,Always,Complete
11262,10/06/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
11296,03/02/2013,Home Questionnaire Pack 1,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Sometimes,Sometimes,Mostly,Mostly,Mostly,Sometimes,Sometimes,Always,Always,Always,Mostly,Mostly,Always,Complete
11296,15/01/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
11304,05/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11304,18/01/2014,Home Questionnaire Pack 2,Mostly,Always,.a,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11304,05/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11312,08/02/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Complete
11312,11/02/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11320,04/02/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Always,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Always,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
11320,01/02/2014,Home Questionnaire Pack 2,Mostly,Always,Rarely,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11320,10/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11338,04/02/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Rarely,Mostly,Always,Mostly,Mostly,Always,Always,Always,Complete
11387,04/02/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Always,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Complete
11395,07/02/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Mostly,Mostly,Sometimes,Always,Mostly,Always,Always,Always,Mostly,Sometimes,Always,Always,Complete
11395,15/01/2014,Home Questionnaire Pack 2,Mostly,Always,Mostly,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
11403,04/02/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Sometimes,Mostly,Sometimes,Mostly,Always,Always,Sometimes,Mostly,Always,Always,Sometimes,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Complete
11403,27/01/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Mostly,Always,Always,Sometimes,Sometimes,Always,Always,Always,Mostly,Always,Always,Complete
11403,25/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11429,04/02/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Complete
11429,15/01/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Complete
11429,24/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452,06/02/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Complete
11452,24/02/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
11452,27/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11460,07/02/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Mostly,Mostly,Mostly,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Always,Mostly,Rarely,Sometimes,Rarely,Mostly,Always,Always,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Always,Always,Complete
11486,05/02/2013,Home Questionnaire Pack 1,Rarely,Mostly,Sometimes,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Complete
11486,17/01/2015,Home Questionnaire Pack 2,Rarely,Mostly,Sometimes,Always,Sometimes,Rarely,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
